datetime;power;wind_speed;wind_direction;humidity;temperature;pressure;ghi
07/01/2022 15:00;95939.49;2.85;166.7;75.42;24.33;929;345
07/01/2022 15:15;81318.25;2.69;204.9;75.65;24.3;929;207
07/01/2022 15:30;51138.6;3.01;196.9;75.13;24.13;929;154
07/01/2022 15:45;70153.61;3.17;196.85;76.03;23.56;929;195
07/01/2022 16:00;71192.11;3.28;206;76.04;23.46;929;162
07/01/2022 16:15;50078.07;3.05;218.55;76.66;23.38;929;139
07/01/2022 16:30;29079.22;3.45;180.2;77.18;23.12;929;143
07/01/2022 16:45;29104.33;3.41;205.7;78.28;22.7;929;139
07/01/2022 17:00;22939.64;3.04;153.9;78.95;22.51;929;113
07/01/2022 17:15;35851.82;3.02;181.3;79.52;22.22;930;159
07/01/2022 17:30;52139.64;2.78;174.6;79.57;22.31;931;185
07/01/2022 17:45;38740.9;2.86;172.55;78.13;22.62;929.5;130
07/01/2022 18:00;29065.91;3.03;182.1;76.42;22.69;929;84
07/01/2022 18:15;14055;3.25;195.2;76.25;22.59;929;57
07/01/2022 18:30;8623.32;3.59;196.7;77.11;22.07;930;23
07/01/2022 18:45;2740.21;3.07;196.1;78.3;21.81;931;4
07/01/2022 19:00;268.03;3.03;203.1;79.43;21.56;931;0
07/01/2022 19:15;0;2.66;206.15;80.13;21.38;931;0
07/01/2022 19:30;0;2.28;185.8;80.8;21.27;931;0
07/01/2022 19:45;0;2.87;173.25;81.3;20.99;931;0
07/01/2022 20:00;0;2.97;198.2;81.8;20.74;932;0
08/01/2022 05:30;1399.09;1.7;200.9;87.8;18.93;933;8
08/01/2022 05:45;6798.83;2.16;196.3;87.2;19.27;933;34
08/01/2022 06:00;14153.35;1.83;168.8;86.7;19.52;933;75
08/01/2022 06:15;24935.11;2.22;189.05;86.6;19.62;933;130
08/01/2022 06:30;39254.52;2.3;182.8;85.7;20.08;933;186
08/01/2022 06:45;57570.29;2.26;198.4;83.65;20.84;933;241
08/01/2022 07:00;54204.54;2.33;200.4;82;21.36;933;291
08/01/2022 07:15;31523.19;2.54;170.45;81.55;21.51;933;294
08/01/2022 07:30;67583.5;2.34;165;83.2;20.95;933;399
08/01/2022 07:45;106510.48;2.25;184.15;82.05;21.52;933;450
08/01/2022 08:00;146124.64;2.64;154.2;78.94;22.45;933;489
08/01/2022 08:15;98812.53;2.69;180.7;77.44;23.04;932;542
08/01/2022 08:30;105876.17;2.69;109.3;77.64;22.96;931;481
08/01/2022 08:45;166759.54;2.43;176.8;77.08;23.1;931;568
08/01/2022 09:00;106975.79;2.46;145.1;73.69;24.11;931;598
08/01/2022 09:15;126219.97;2.58;161.9;74.12;23.65;931;612
08/01/2022 09:30;128459.7;2.71;175.8;73.51;23.87;931;556
08/01/2022 09:45;171879.44;2.45;149;73.08;23.94;931;626
08/01/2022 10:00;143377.73;2.45;149.5;71.72;24.28;931;560
08/01/2022 10:15;76792.81;2.15;185.6;70.63;24.8;931;332
08/01/2022 10:30;92295.45;2.45;190.1;73.3;24.09;931;285
08/01/2022 10:45;116877.53;2.33;175.25;73.56;23.97;931;583
08/01/2022 11:00;175884.43;2.16;110.1;72.49;24.62;931;828
08/01/2022 11:15;169798.96;2.71;188.7;68.28;25.78;930;763
08/01/2022 11:30;157583.87;2.9;158.4;66.78;25.97;929;632
08/01/2022 11:45;109128.81;2.72;130.8;66.86;25.86;929;514
08/01/2022 12:00;167710.11;2.68;173.2;67.96;25.57;929;616
08/01/2022 12:15;218075.41;2.74;212.25;67.27;26.13;929;858
08/01/2022 12:30;241401.21;3.42;204.9;69.12;25.92;929;936
08/01/2022 12:45;247197.78;3.56;204.5;68.31;26.4;929;963
08/01/2022 13:00;250523.96;4.2;188.8;68.89;26.14;928;1028
08/01/2022 13:15;240073.46;3.87;186.15;69.38;25.88;927;1018
08/01/2022 13:30;225776.05;4;184.2;67.77;26.17;927;930
08/01/2022 13:45;153090.52;3.81;215.4;67.46;26.41;927;848
08/01/2022 14:00;188688.76;3.92;235.9;66.7;26.42;927;756
08/01/2022 14:15;116950.6;3.66;206.65;66.95;26.2;927;553
08/01/2022 14:30;108444.87;4.01;200.8;65.65;26.42;927;580
08/01/2022 14:45;111585.4;3.81;191.1;66.47;25.86;927;575
08/01/2022 15:00;158787.95;4.04;181.9;65.69;25.69;927;542
08/01/2022 15:15;112640.51;4.17;172.45;66.78;25.45;927;382
08/01/2022 15:30;128114.93;4.15;168.3;69.22;24.54;927;352
08/01/2022 15:45;58549.39;3.9;184.55;68.54;24.75;927;286
08/01/2022 16:00;72985.61;4.03;151.5;70.14;23.75;928;389
08/01/2022 16:15;146344.95;4.02;154.9;68.87;23.99;929;420
08/01/2022 16:30;123613.24;3.79;170;66.06;24.52;929;390
08/01/2022 16:45;56431.34;3.8;162.95;66.33;24.12;927.5;352
08/01/2022 17:00;38315.59;4.2;158.3;68.17;23.04;929;290
08/01/2022 17:15;37561.38;3.66;152.45;69.93;22.42;929;247
08/01/2022 17:30;48160.76;4.03;163.2;70.56;22.15;930;172
08/01/2022 17:45;45043.86;3.19;186.3;71.81;22.06;931;132
08/01/2022 18:00;15105.84;3.25;197.8;72.13;21.95;931;91
08/01/2022 18:15;7159.94;3.75;168.8;72.68;21.53;931;58
08/01/2022 18:30;2518.1;3.15;174.7;73.91;21.19;931;24
08/01/2022 18:45;1549.23;3.84;172.05;74.97;20.91;931;3
08/01/2022 19:00;33.32;2.87;176.9;76.46;20.63;933;0
08/01/2022 19:15;0;3.19;180.7;77.28;20.4;933;0
08/01/2022 19:30;0;2.81;183.1;77.75;20.35;933;0
08/01/2022 19:45;0;2.66;166.9;78.32;20.27;933;0
08/01/2022 20:00;0;2.81;163.1;78.57;20.25;933;0
09/01/2022 05:30;480.87;1.92;168.2;85.2;18.63;935;3
09/01/2022 05:45;3983.43;2.26;169.2;84.4;18.77;935;18
09/01/2022 06:00;10868.99;1.94;153.5;84.7;18.72;935;36
09/01/2022 06:15;18131.96;2.38;169.4;84.35;18.86;935;63
09/01/2022 06:30;28173.77;2.71;212.5;83.8;19;935;53
09/01/2022 06:45;42084.57;2.45;171.5;82.9;19.34;935;77
09/01/2022 07:00;40200.07;2.76;155.2;81.6;19.82;935;110
09/01/2022 07:15;54279.37;2.89;163.7;80.85;20.09;935;164
09/01/2022 07:30;60199.32;2.89;189.6;80.2;20.33;935;137
09/01/2022 07:45;75169.43;2.8;178.35;79.42;20.55;935;220
09/01/2022 08:00;73434.75;2.34;163.9;78.16;21.09;935;264
09/01/2022 08:15;73494.63;3.09;180.9;76.82;21.2;934;262
09/01/2022 08:30;72715.25;3.27;176.4;76.16;21.29;934;264
09/01/2022 08:45;86554.17;2.87;174.35;75.3;21.66;934;282
09/01/2022 09:00;97885.19;2.69;180.1;73.7;22.23;934;367
09/01/2022 09:15;90130.1;2.7;159.4;73.72;22.38;933.5;351
09/01/2022 09:30;66213.57;2.91;182.3;72.82;22.63;933;262
09/01/2022 09:45;56086.94;2.44;163.75;74.28;22.2;934;211
09/01/2022 10:00;64576.31;2.22;122.6;76.63;21.79;934;257
09/01/2022 10:15;101692.37;2.24;155.25;78.9;21.59;935;335
09/01/2022 10:30;78341.11;2.22;190;78.41;22.14;935;315
09/01/2022 10:45;71458.5;2.9;150.3;75.27;22.18;933.5;312
09/01/2022 11:00;65998.95;2.84;158.5;74.82;22.24;933;284
09/01/2022 11:15;51819.24;2.74;177.6;74.56;22.34;933;270
09/01/2022 11:30;59616.15;2.95;194.9;74.94;22.21;933;297
09/01/2022 11:45;50681.22;2.26;161.15;75.9;22.45;933;281
09/01/2022 12:00;56026.45;2.19;176.4;77.4;22.44;933;225
09/01/2022 12:15;55990.51;2.1;203.25;80.6;22.02;933;216
09/01/2022 12:30;72137.95;2.12;182.6;80;22.04;933;145
09/01/2022 12:45;71237.25;2.13;202.95;85.65;21.36;933;119
09/01/2022 13:00;60777.68;2.18;190.7;87.2;21.06;933;160
09/01/2022 13:15;64246.86;1.96;203.4;88.75;20.62;933;205
09/01/2022 13:30;58654.1;2.2;185.1;89.1;20.28;933;166
09/01/2022 13:45;66230.53;1.93;196.65;89.45;20.21;933;178
09/01/2022 14:00;70139.95;2.98;183.1;89.4;19.84;933;116
09/01/2022 14:15;69047.73;2.78;157.15;89.65;19.64;933;157
09/01/2022 14:30;51031.92;2.53;132.5;89.9;19.63;933;186
09/01/2022 14:45;76736.65;2.97;177.85;89.65;19.45;933;228
09/01/2022 15:00;58226.21;3.73;155.8;88.8;19.11;933;207
09/01/2022 15:15;46456.06;3.46;184.2;88.05;19.15;933;177
09/01/2022 15:30;42673.91;3.4;196.4;87.8;19.16;933;165
09/01/2022 15:45;45335.67;3.21;187.75;87.45;19.11;933;128
09/01/2022 16:00;44794.26;3.1;188;86.8;19.21;933;115
09/01/2022 16:15;52173.82;3.05;189.95;87;19.16;933;89
09/01/2022 16:30;39175.86;2.8;179.2;86.7;19.41;933;129
09/01/2022 16:45;48459.21;2.61;192.6;86.85;19.29;933;187
09/01/2022 17:00;54097.7;2.97;168.5;86.3;19.49;933;200
09/01/2022 17:15;34724.95;2.8;148.2;85.9;19.57;933;183
09/01/2022 17:30;28398.69;2.74;169.5;86;19.43;933;131
09/01/2022 17:45;16239.51;2.39;146.25;85.25;19.47;933;96
09/01/2022 18:00;10045.85;2.38;177.9;84.1;19.49;933;62
09/01/2022 18:15;8094.16;2.62;174.6;83.45;19.35;933;64
09/01/2022 18:30;2452.13;2.35;197.6;83.1;19.3;933;24
09/01/2022 18:45;276.03;2.85;154.75;81.48;19.19;933;3
09/01/2022 19:00;0;3.37;160.6;76.05;18.77;933;0
09/01/2022 19:15;0;2.97;173.65;76.53;18.27;933;0
09/01/2022 19:30;0;2.9;170.5;76.66;18.02;933;0
09/01/2022 19:45;0;2.57;160.75;77.95;17.83;934;0
09/01/2022 20:00;0;2.66;183;79.06;17.73;934;0
10/01/2022 05:30;674.86;0.74;188.8;87.3;17.07;933;6
10/01/2022 05:45;4642.01;0.79;194.95;87.75;16.98;933;30
10/01/2022 06:00;12573.89;0.89;185.2;87.5;17.35;933;49
10/01/2022 06:15;20098.63;1.34;175.85;86.2;17.96;933;63
10/01/2022 06:30;23810.1;1.52;166.1;86.2;18.36;933;98
10/01/2022 06:45;28964.87;1.85;150.4;85.4;18.53;933;120
10/01/2022 07:00;41885.99;1.94;142.4;85.2;18.79;933;146
10/01/2022 07:15;50558.4;2.22;172.75;83.95;19.18;933;182
10/01/2022 07:30;56329.14;2.37;188.4;83.4;19.66;933;185
10/01/2022 07:45;73847.49;2.18;132;82.2;20.3;933;171
10/01/2022 08:00;52398.17;1.79;146.8;80.7;20.97;933;101
10/01/2022 08:15;93048.51;2.05;167.95;80.55;20.88;933;243
10/01/2022 08:30;107300.51;2.13;179.8;78.69;21.6;933;300
10/01/2022 08:45;106173.4;2.05;171.1;76.78;22.21;931;336
10/01/2022 09:00;85758.25;1.99;169.2;76.08;22.51;931;290
10/01/2022 09:15;86920.64;1.35;131;75.75;22.77;931;321
10/01/2022 09:30;91188.71;1.06;134.3;75.18;23.19;931;308
10/01/2022 09:45;97497.13;1.07;167.85;73.55;23.33;931;311
10/01/2022 10:00;73859.41;0.97;27.11;72.52;23.63;931;245
10/01/2022 10:15;67165.91;0.99;149;73.83;23.38;931;233
10/01/2022 10:30;61303.57;1.07;120.3;73.54;23.44;931;307
10/01/2022 10:45;64729.98;0.94;23.48;73.41;23.52;931;298
10/01/2022 11:00;58882.31;0.84;68.96;72.89;23.76;931;345
10/01/2022 11:15;118590.57;0.75;36.69;72.05;24.05;931;384
10/01/2022 11:30;86747.23;1.02;77.23;71.09;24.46;931;314
10/01/2022 11:45;119001.91;0.72;10.43;70.07;24.27;930;278
10/01/2022 12:00;74790.12;0.69;17.35;70.13;24.44;929;275
10/01/2022 12:15;38169.59;0.9;134.34;71.06;24.1;929;267
10/01/2022 12:30;82317.13;0.79;308.7;72.71;23.66;930;297
10/01/2022 12:45;107353.24;1.09;296.9;72.13;23.99;931;371
10/01/2022 13:00;129764.88;0.93;288.8;71.69;24.62;930;333
10/01/2022 13:15;106877.63;0.98;320.3;70.99;24.73;929;346
10/01/2022 13:30;74164.42;1.19;334.4;71.14;24.64;929;356
10/01/2022 13:45;90277.29;0.93;34.45;71.37;24.6;929;335
10/01/2022 14:00;111288.75;0.92;2.14;71.78;24.5;929;292
10/01/2022 14:15;106456.25;0.75;238.4;70.87;25.02;929;226
10/01/2022 14:30;66352.35;0.76;298.1;69.93;25.2;928;126
10/01/2022 14:45;34406.93;0.96;297.75;71.27;24.8;927;88
10/01/2022 15:00;26658.09;1.03;244.4;73.15;24.32;927;76
10/01/2022 15:15;20547.66;0.91;251.1;73.19;24.19;928;133
10/01/2022 15:30;28985.55;0.85;283.5;73.34;24.11;928;83
10/01/2022 15:45;21251.16;0.79;105.51;73.27;23.94;928;58
10/01/2022 16:00;32192.64;0.58;329;75.66;23.94;928;92
10/01/2022 16:15;20253.01;1.08;30.27;76.21;23.91;927;90
10/01/2022 16:30;32063.53;1.1;2.85;76.76;23.71;927;109
10/01/2022 16:45;38161.28;0.69;174.35;76.1;23.86;928;108
10/01/2022 17:00;35228.72;0.16;2.92;73.54;24.3;927;159
10/01/2022 17:15;34322.6;0.73;38.44;75.36;24.12;927;175
10/01/2022 17:30;27820.06;0.7;75.81;76;24.06;927;140
10/01/2022 17:45;18722.69;0.48;182.4;76.57;24.09;927;129
10/01/2022 18:00;18011.27;0.74;67.18;78.66;23.75;928;84
10/01/2022 18:15;13347.17;0.65;71.06;79.35;23.63;928.5;46
10/01/2022 18:30;5153.63;0.81;88.3;80.5;23.51;929;17
10/01/2022 18:45;752.34;0.7;81.13;82.3;22.9;929;2
10/01/2022 19:00;52.64;0.72;84.4;83.9;22.29;929;0
10/01/2022 19:15;0;0.71;61.85;84;22.14;929;0
10/01/2022 19:30;0;0.7;100.6;85.4;21.86;929;0
10/01/2022 19:45;0;0.81;85.85;87.2;21.27;930.5;0
10/01/2022 20:00;0;0.88;94.3;87.8;21.12;931;0
11/01/2022 05:30;1179;0.78;123.1;90;19.36;931;3
11/01/2022 05:45;6641.93;0.77;121.5;90.05;19.34;931;18
11/01/2022 06:00;15155.82;0.97;105.6;90.1;19.49;931;42
11/01/2022 06:15;23673.78;0.76;123.75;89.6;19.89;931;50
11/01/2022 06:30;18083.83;0.77;119.1;88.9;20.45;931;65
11/01/2022 06:45;22944.85;0.69;133.8;88.3;20.67;931;80
11/01/2022 07:00;30760.67;0.73;136;88.3;20.8;931;101
11/01/2022 07:15;29852.87;0.73;98.53;87.5;21.17;931;123
11/01/2022 07:30;34087.47;0.87;106.3;86.3;21.4;931;104
11/01/2022 07:45;32472.02;0.63;90.73;86.2;21.59;931;101
11/01/2022 08:00;45262.51;0.91;10.43;85.6;21.68;931;119
11/01/2022 08:15;54557.71;0.91;11.92;86.3;21.57;931;174
11/01/2022 08:30;52813.43;0.93;42.06;86.2;21.71;931;203
11/01/2022 08:45;87402.7;0.94;2.71;86.05;22.05;931;316
11/01/2022 09:00;93711.15;1.26;2.66;84.6;22.31;931;361
11/01/2022 09:15;107288.58;1.29;175.72;82.9;22.68;931;452
11/01/2022 09:30;118084.5;1.29;5.75;81.6;23.33;931;502
11/01/2022 09:45;70509.53;1.38;166.99;79.62;23.52;931;311
11/01/2022 10:00;81840.1;1.34;26.71;78.37;23.38;931;200
11/01/2022 10:15;150636.84;1.27;70.11;77.98;23.66;931;431
11/01/2022 10:30;127475.16;1.32;262.4;76.04;24.42;931;432
11/01/2022 10:45;70419.53;1.22;46.86;74.48;24.66;929.5;207
11/01/2022 11:00;49972.51;1.07;95.6;76.91;24.05;929;199
11/01/2022 11:15;35414.86;0.74;106.2;79.39;23.61;929;200
11/01/2022 11:30;18170.29;0.68;0.14;83.4;22.89;929;54
11/01/2022 11:45;6572.81;0.84;140.95;85.25;22.38;930.5;50
11/01/2022 12:00;6629.1;1.49;351.8;88.7;21.33;931;56
11/01/2022 12:15;10807.17;1.37;195.1;90.15;20.8;931;59
11/01/2022 12:30;55010.85;1.57;351.7;90.4;20.84;931;92
11/01/2022 12:45;44986.82;1.64;344.2;90.5;20.54;931;218
11/01/2022 13:00;64550.17;1.85;327.6;90.6;20.45;931;226
11/01/2022 13:15;94149.55;1.05;330.6;90.7;20.41;931.5;297
11/01/2022 13:30;90014.04;0.47;165.4;90.6;20.73;931;303
11/01/2022 13:45;68561.61;0.62;205.6;90.15;21.21;931;225
11/01/2022 14:00;50839.91;0.56;338.9;88.6;21.53;931;158
11/01/2022 14:15;25658.89;0.89;309.15;88.4;21.49;931;94
11/01/2022 14:30;31164.94;1.06;345.4;88.8;21.38;931;116
11/01/2022 14:45;69542.63;0.57;251.05;89.45;21.27;931;186
11/01/2022 15:00;70762.89;0.71;126;89.8;21.43;931;205
11/01/2022 15:15;72953.51;1.25;109;89.9;21.54;931;352
11/01/2022 15:30;110428.03;1.39;154;89.6;21.46;930;470
11/01/2022 15:45;99601.84;1.28;157.9;88.55;22;929;560
11/01/2022 16:00;165329.58;0.89;216;84.1;23.29;929;546
11/01/2022 16:15;142635.53;0.98;302.9;77.83;24.1;927;511
11/01/2022 16:30;101693.53;0.9;340.4;75.29;24.45;927;453
11/01/2022 16:45;103710.41;1.18;306.8;73.97;24.84;925.5;402
11/01/2022 17:00;82222.04;1.54;315.9;73.98;24.63;926;344
11/01/2022 17:15;67856.64;0.9;277.5;74.12;24.87;925.5;288
11/01/2022 17:30;66088.76;0.89;136.2;74.76;24.69;925;229
11/01/2022 17:45;49221.35;0.59;105.16;73.61;24.87;925;168
11/01/2022 18:00;29223.61;0.41;122;72.81;25.15;926;105
11/01/2022 18:15;12629.05;0.76;130.9;77.01;24.01;926.5;65
11/01/2022 18:30;5462.57;0.55;127.7;82;22.88;927;25
11/01/2022 18:45;1250.77;0.19;61.8;83.35;22.42;928;3
11/01/2022 19:00;40.3;0.4;146.2;82.2;22.15;929;0
11/01/2022 19:15;0;0.22;142.8;84.2;21.66;929;0
11/01/2022 19:30;0;0.17;150;84;21.7;931;0
11/01/2022 19:45;0;0.46;161.9;86.15;21.36;931;0
11/01/2022 20:00;0;0.48;178.8;88;20.94;931;0
12/01/2022 05:30;18.87;0.64;131.5;91;18.88;935;2
12/01/2022 05:45;2442.38;0.76;126.15;91;18.97;935;15
12/01/2022 06:00;5243.3;0.86;130.4;90.9;19.08;935;30
12/01/2022 06:15;13947.14;0.72;149.35;90.9;19.21;935;41
12/01/2022 06:30;18414.59;0.52;111;90.8;19.44;935;70
12/01/2022 06:45;25016.22;0.56;103.4;90.55;19.86;935;122
12/01/2022 07:00;51359.85;0.08;130.6;90;20.35;935;185
12/01/2022 07:15;53559.32;0.6;146.15;88.55;21.07;935;205
12/01/2022 07:30;61740.19;0.89;119.8;87.4;21.6;935;156
12/01/2022 07:45;67334.71;0.86;121.9;86.85;21.82;935;282
12/01/2022 08:00;81753.14;0.9;118.9;86.1;22.17;935;297
12/01/2022 08:15;97695.03;1.18;44.94;84.75;22.52;934;414
12/01/2022 08:30;96124.89;1.04;101.9;83.8;22.96;933;388
12/01/2022 08:45;101109.45;1.06;57.09;83.1;23.43;933;291
12/01/2022 09:00;84242.38;1.36;65.83;83;23.56;933;288
12/01/2022 09:15;69934.64;1.31;13.68;83;23.45;933;270
12/01/2022 09:30;79819.46;1.14;36.74;82;23.39;933;298
12/01/2022 09:45;57216.4;1.08;19.49;81.3;23.74;933;221
12/01/2022 10:00;69613.18;1.02;19.99;81;23.82;933;247
12/01/2022 10:15;79124.96;1.33;14.14;80.9;23.72;933;263
12/01/2022 10:30;89631.23;1.26;28.42;79.53;23.96;933;341
12/01/2022 10:45;217127.55;1.17;6.67;78.92;24.34;933;589
12/01/2022 11:00;177128.39;1.37;337.2;76.9;25.5;933;528
12/01/2022 11:15;177211.26;1.5;23.61;75.98;25.58;933;540
12/01/2022 11:30;123147.2;1.64;64.4;76;25.92;931;486
12/01/2022 11:45;41656.99;1.33;265.25;74.79;26;931;369
12/01/2022 12:00;13577.22;1.28;13.31;78.19;25.1;931;266
12/01/2022 12:15;43776.41;1.41;275.95;85.75;23.14;932;206
12/01/2022 12:30;119908.26;1.02;322.3;89;22.12;933;564
12/01/2022 12:45;198181.17;0.67;159.99;88.4;22.8;933;924
12/01/2022 13:00;239536.58;0.62;145.9;81.4;24.65;933;894
12/01/2022 13:15;174872.33;1.17;127.45;76.32;26.25;931;762
12/01/2022 13:30;202046.99;1.39;160.1;77.75;26.14;929;683
12/01/2022 13:45;71992.97;1.19;214.1;76.41;26.55;929;178
12/01/2022 14:00;36094.61;0.94;215.3;73.82;26.03;929;68
12/01/2022 14:15;46802.15;0.08;179.25;76.55;25.52;929;199
12/01/2022 14:30;63228.15;0;213;80.3;25.33;930;221
12/01/2022 14:45;77758.59;0.53;270.45;80.49;25.03;931;189
12/01/2022 15:00;61195.46;1.89;269.8;82.3;24.32;931;223
12/01/2022 15:15;58047.22;2.17;304;84.15;23.11;931;286
12/01/2022 15:30;50596.01;2.16;301.5;83.7;22.79;931;292
12/01/2022 15:45;86319.57;1.86;261;83.3;22.66;931;468
12/01/2022 16:00;87430.97;1.85;261;83.6;22.89;931;400
12/01/2022 16:15;111369.42;1.86;231.45;82.7;23.11;931;293
12/01/2022 16:30;115657.93;1.55;218.2;79.31;23.74;931;212
12/01/2022 16:45;72575.76;1.31;238.35;76.12;24.38;931;139
12/01/2022 17:00;19831.11;1.15;250;74.95;24.34;931;121
12/01/2022 17:15;17161.04;0.38;154.9;77.05;24.19;931;94
12/01/2022 17:30;12321.12;0.7;82.7;80;23.8;931;46
12/01/2022 17:45;15276.47;1.34;85.35;81.8;23.29;931;61
12/01/2022 18:00;13035.31;1.66;66.28;86.8;22.01;932;56
12/01/2022 18:15;9911.62;1.6;101.75;87.3;21.79;933;32
12/01/2022 18:30;4373.87;1.35;130.1;87.7;21.66;933;16
12/01/2022 18:45;823.28;1.27;143.55;88.15;21.48;933;2
12/01/2022 19:00;0;0.99;127.9;88.6;21.35;933;0
12/01/2022 19:15;0;0.83;152.35;88.8;21.3;933;0
12/01/2022 19:30;0;0.95;119.7;88.4;21.32;934;0
12/01/2022 19:45;0;1.28;125.6;88.45;21.3;934.5;0
12/01/2022 20:00;0;1.22;133.2;88.3;21.28;935;0
13/01/2022 05:30;194.94;0.78;111.3;90.9;19.81;937;2
13/01/2022 05:45;3623.85;0.91;110.6;90.9;20.15;937;17
13/01/2022 06:00;9281.09;0.86;127.6;90.8;20.32;937;32
13/01/2022 06:15;13094.68;0.76;113.85;90.75;20.49;937;47
13/01/2022 06:30;11755.41;0.73;119.1;90.7;20.66;937;126
13/01/2022 06:45;26295.72;0.7;106.55;90.4;20.81;938;174
13/01/2022 07:00;39402.68;0.88;126;89.8;21.13;938;257
13/01/2022 07:15;73915.72;0.89;109.4;88.6;21.69;937.5;313
13/01/2022 07:30;104652.41;1.06;89.4;87.2;22.3;937;399
13/01/2022 07:45;119196.63;0.93;21.03;82.25;23.68;936.5;460
13/01/2022 08:00;131050.74;1;76.38;80.9;24.2;936;522
13/01/2022 08:15;144194.51;1.41;73.19;79.88;24.59;936;579
13/01/2022 08:30;157300.97;1.4;34.81;79.14;25.05;935;634
13/01/2022 08:45;169058.51;1.61;16.18;77.22;25.45;935;688
13/01/2022 09:00;179536.38;1.49;6.8;77.57;25.6;935;739
13/01/2022 09:15;189486.56;1.62;23.12;76.81;25.98;935;786
13/01/2022 09:30;199618.3;1.61;34.6;74.39;26.43;935;820
13/01/2022 09:45;181526.46;1.33;346.25;73.31;26.83;935;862
13/01/2022 10:00;186234.93;1.44;351.8;71.69;27.15;935;835
13/01/2022 10:15;200586.79;1.63;173.96;70.77;27.23;935;849
13/01/2022 10:30;238159.26;1.5;349.9;71.01;27.74;935;798
13/01/2022 10:45;217560.33;1.56;177.02;70.06;27.61;935;931
13/01/2022 11:00;242572.65;1.68;2.83;69.63;27.8;935;954
13/01/2022 11:15;240984.95;1.54;344.5;67.75;28.19;934.5;1038
13/01/2022 11:30;243116.2;1.59;5.01;67.44;28.42;934;957
13/01/2022 11:45;178014.13;1.51;56.68;65.49;28.91;934;810
13/01/2022 12:00;151921.27;1.31;174.5;63.89;28.91;933;816
13/01/2022 12:15;166615.97;1.71;183.67;62.84;29.49;933;697
13/01/2022 12:30;199422.24;1.5;38.54;61.6;29.81;933;576
13/01/2022 12:45;135894.27;1.66;19.13;61.09;29.55;933;540
13/01/2022 13:00;108008.61;2.08;35.43;61.58;28.95;933;663
13/01/2022 13:15;194540.55;1.77;11.02;60;29.59;933;856
13/01/2022 13:30;211350.84;1.76;16.87;60.83;29.73;933;843
13/01/2022 13:45;230674.42;1.89;15.04;59.25;30.35;933;819
13/01/2022 14:00;202878.79;2;3.14;57.54;30.9;931;840
13/01/2022 14:15;197995.41;1.85;187.36;58.45;30.47;931;788
13/01/2022 14:30;192352.92;1.52;51.05;58.74;30.3;931;787
13/01/2022 14:45;213410.33;1.61;33.32;57.69;30.71;931;605
13/01/2022 15:00;211323.33;1.64;344;56.89;31.08;931;498
13/01/2022 15:15;163892.86;2.3;171.67;55.46;31.52;931;407
13/01/2022 15:30;144326.81;2.08;320.9;56.29;31.22;930;500
13/01/2022 15:45;74290.59;1.73;164.27;59.76;29.92;930.5;446
13/01/2022 16:00;104056.65;1.52;318.1;59.26;29.69;931;395
13/01/2022 16:15;48284.76;1.6;330.35;59.73;29.94;931;401
13/01/2022 16:30;36096.46;2.31;312.8;61.45;29.6;931;359
13/01/2022 16:45;33042.07;2.55;290.85;63.05;28.81;931;341
13/01/2022 17:00;32193.16;2.37;290;67.69;27.69;931;269
13/01/2022 17:15;31538.25;2.4;233.9;66.67;27.17;932.5;209
13/01/2022 17:30;26267.59;1.86;203.1;67.75;27.27;933;173
13/01/2022 17:45;25616.36;3.16;205;72.62;26.68;933;129
13/01/2022 18:00;23437.2;3.07;168.7;76.08;25.59;933;83
13/01/2022 18:15;17420.63;3.53;164.3;76.72;24.57;933;47
13/01/2022 18:30;8963.1;3.37;112.4;79.28;24.4;935;22
13/01/2022 18:45;1832.75;3.62;164;79.81;24.29;935;3
13/01/2022 19:00;3.81;3.48;155.8;80.3;24.04;935;0
13/01/2022 19:15;0;3.07;158.25;80.75;23.71;935;0
13/01/2022 19:30;0;2.71;183.5;81.4;23.39;935;0
13/01/2022 19:45;0;2.93;131.15;81.15;23.09;935.5;0
13/01/2022 20:00;0;2.87;171.2;81.3;22.84;937;0
14/01/2022 05:30;781.79;1.42;144.2;89.7;20.13;938;3
14/01/2022 05:45;4863.33;1.23;140.75;89.25;20.27;938.5;24
14/01/2022 06:00;11687.79;1.25;173.9;89.2;20.32;940;54
14/01/2022 06:15;14081.68;1.06;143.3;89;20.55;940;111
14/01/2022 06:30;30156.79;0.98;135.9;88.6;20.9;940;171
14/01/2022 06:45;50708.05;1;149.35;87.85;21.43;940;229
14/01/2022 07:00;66294.66;1.29;165;85.3;22.6;939;288
14/01/2022 07:15;74708.26;1.49;130.2;84;23.05;938;348
14/01/2022 07:30;97787.17;1.18;156;83;23.53;938;408
14/01/2022 07:45;115229.95;1.03;126.25;81.01;24.48;938;466
14/01/2022 08:00;129289.96;1.29;116.2;77.16;25.38;938;526
14/01/2022 08:15;141472.35;1.03;91.72;75.5;25.91;938;582
14/01/2022 08:30;155316.16;1.19;37.62;75.34;26.25;937;634
14/01/2022 08:45;168236.76;1.45;43.14;74.8;26.48;937;682
14/01/2022 09:00;179928.86;1.39;62.69;75.42;26.91;937;727
14/01/2022 09:15;166583.53;1.56;36.49;73.94;27.34;937;769
14/01/2022 09:30;168939.19;1.51;54.49;73.34;27.51;937;813
14/01/2022 09:45;162704.64;1.37;13;71.77;28;937;850
